date,client,industry,location,position,skillset,interview_type,gender,cand_cur_loc,cand_job_loc,interview_loc,start_perm,unsch_mtgs,precall,alt_num,res_jd,venue_clear,letter_shared,mar_status,weekdays,exp_noshow,obs_noshow,d_loc2job,d_loc2int
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,0,1,1,1,1,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,0,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,0,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,0,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,0,0,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,0,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,0,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walkin,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,1,2,1,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,0,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,0,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,1,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,0,Bangalore,Bangalore,Bangalore,1,1,1,1,1,1,1,1,2,0,1,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,0,0,0
2016-04-13,Standard Chartered Bank,BFSI,Bangalore,Routine,AML/KYC/CDD,Scheduled Walk In,1,Bangalore,Bangalore,Bangalore,0,0,0,0,0,0,0,0,2,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,0,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,0,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,0,1,1,1,0,5,1,0,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,0,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,0,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,1,Chennai,Chennai,Chennai,1,1,1,1,0,1,1,0,5,1,1,0,0
2016-02-27,Standard Chartered Bank,BFSI,Chennai,Routine,CDD KYC,Scheduled Walk In,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,Biosimiliars,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Label,Scheduled Walkin,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,0,1,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Label,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,0,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,0,1,1,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,0,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,0,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,RA Publishing,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,EMEA,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,EMEA,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,1,1,1,1,1,1,1,0,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,EMEA,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,Biosimiliars,Scheduled ,1,Hyderabad,Chennai,Hyderabad,1,1,0,1,1,1,1,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,LCM -Manager,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,Licensing – RA,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,0,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,Licensing – RA,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,generic drugs – RA,Scheduled ,0,Hyderabad,Chennai,Hyderabad,1,1,1,0,1,1,1,0,1,1,1,515,0
2016-07-05,Hospira,Pharmaceuticals,Hyderabad,Niche,Biosimilars,Scheduled ,1,Hyderabad,Chennai,Hyderabad,0,0,0,0,0,0,0,1,1,1,1,515,0
2016-05-05,Hospira,Pharmaceuticals,Bangalore,Routine,Regulatory,Scheduled ,1,Bangalore,Chennai,Hyderabad,1,1,1,1,1,1,1,1,3,0,0,290,39
2016-05-05,Hospira,Pharmaceuticals,Bangalore,Routine,Regulatory,Scheduled ,1,Bangalore,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,1,3,0,0,799,39
2016-05-05,Hospira,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,0,1,1,1,0,1,3,1,1,503,0
2016-05-05,Hospira,Pharmaceuticals,Bangalore,Routine,Regulatory,Scheduled ,0,Bangalore,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,3,0,0,799,39
2016-04-05,Hospira,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,0,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,1,0,0,503,0
2016-05-05,Hospira,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,1,3,0,0,503,0
2016-04-21,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,0,1,1,0,3,1,1,503,0
2016-04-21,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,0,1,0,1,1,1,3,1,1,503,0
2016-04-21,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,1,3,0,0,503,0
2016-04-21,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,0,0,0,0,0,0,0,0,3,1,0,503,0
2016-04-22,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,4,0,0,503,0
2016-04-22,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,0,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,4,0,0,503,0
2016-04-22,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,1,4,0,0,503,0
2016-04-22,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,0,0,0,0,0,0,0,1,4,1,1,503,0
2016-04-22,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,0,0,0,0,0,0,0,1,4,1,0,503,0
2016-04-22,Hospira,Pharmaceuticals,Chennai,Routine,Analytical R&D,Scheduled ,1,Chennai,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,4,0,0,602,515
2016-04-22,Hospira,Pharmaceuticals,Bangalore,Routine,Analytical R&D,Scheduled ,1,Bangalore,Visakapatinam,Hyderabad,1,0,1,1,1,1,0,0,4,1,1,799,39
2016-04-23,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,0,0,0,0,0,0,0,1,5,1,0,503,0
2016-04-23,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,0,Hyderabad,Visakapatinam,Hyderabad,1,1,1,0,1,1,1,0,5,1,1,503,0
2016-04-23,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,1,5,0,1,503,0
2016-04-23,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R & D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,1,1,1,1,1,1,1,0,5,0,0,503,0
2016-04-23,Hospira,Pharmaceuticals,Hyderabad,Routine,Analytical R&D,Scheduled ,1,Hyderabad,Visakapatinam,Hyderabad,0,0,0,0,0,0,0,1,5,1,1,503,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,4,0,0,0,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,0,1,1,0,0,0,1,4,1,1,0,0
2016-04-19,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-04-20,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,3,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,0,1,0,1,0,0,1,3,1,1,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2016-04-21,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,3,0,0,0,0
2016-04-22,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,4,0,0,0,0
2016-04-25,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,0,0,1,0,0
2016-04-25,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,1,0,0
2016-04-25,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,0,1,1,1,1,1,1,0,1,1,0,0
2016-04-25,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,0,1,1,1,1,1,1,0,1,1,0,0
2016-04-25,Pfizer,Pharmaceuticals,Chennai,Niche,Tech lead-Mednet,Scheduled ,0,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,0,0,1,1,0,0
2016-04-20,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,1,2,1,1,0,0
2016-04-19,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,1,0,0,0,0
2016-04-18,Pfizer,Pharmaceuticals,Chennai,Niche,Tech Lead- Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,0,0
2016-04-18,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,1,0,1,1,0,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Technical Lead,Scheduled ,1,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,0,4,1,1,0,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,4,0,0,0,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,0,4,1,1,0,0
2016-04-15,Pfizer,Pharmaceuticals,Chennai,Niche,Senior software engineer-Mednet,Scheduled ,1,Chennai,Chennai,Chennai,0,1,1,1,1,1,1,1,4,1,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,0,5,1,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,0,1,1,0,5,1,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,0,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,1,Chennai,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,0,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,0,0,0
2016-10-05,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,0,0,5,1,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,0,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,1,5,0,0,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,1,Chennai,Chennai,Chennai,1,1,1,1,1,1,1,0,5,0,1,0,0
2016-11-05,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,1,Chennai,Chennai,Chennai,1,1,0,1,1,1,1,0,5,1,0,0,0
2016-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,0,0,0,0,0,0,0,1,6,1,1,290,290
2017-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,1,1,1,1,1,1,1,1,0,0,0,290,290
2018-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,0,1,1,1,1,1,1,1,1,1,1,290,290
2019-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,1,1,1,1,1,1,1,1,2,0,0,290,290
2020-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,1,1,1,1,1,1,1,1,4,0,0,290,290
2021-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,0,0,0,0,0,0,0,1,5,1,1,290,290
2022-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,1,Bangalore,Chennai,Chennai,1,1,1,1,1,1,1,1,6,0,0,290,290
2023-12-04,Pfizer,Pharmaceuticals,Bangalore,Routine,Production,Scheduled ,1,Bangalore,Chennai,Chennai,0,0,0,0,0,0,0,0,0,1,0,290,290
2016-08-05,Pfizer,Pharmaceuticals,Bangalore,Niche,Regulatory,Scheduled ,1,Bangalore,Chennai,Chennai,0,0,0,0,0,0,0,1,4,1,1,290,290
